"NDB_No","Nutrient","Nutr_Val","Units"
"20410",Vitamin B-12,0.09,mcg
"20654",Vitamin B-12,0.0,mcg
"21024",Vitamin B-12,0.0,mcg
"21026",Vitamin B-12,0.0,mcg
"21059",Vitamin B-12,0.53,mcg
"21064",Vitamin B-12,0.27,mcg
"21078",Vitamin B-12,0.07,mcg
"21082",Vitamin B-12,0.93,mcg
"21106",Vitamin B-12,0.59,mcg
"21108",Vitamin B-12,1.2,mcg
"21129",Vitamin B-12,0.0,mcg
"21130",Vitamin B-12,0.0,mcg
"21299",Vitamin B-12,0.42,mcg
"21302",Vitamin B-12,0.5,mcg
"21304",Vitamin B-12,0.68,mcg
"21397",Vitamin B-12,0.93,mcg
"21399",Vitamin B-12,1.92,mcg
"21401",Vitamin B-12,0.16,mcg
"21469",Vitamin B-12,0.31,mcg
"21470",Vitamin B-12,0.59,mcg
"21471",Vitamin B-12,0.43,mcg
"21472",Vitamin B-12,0.46,mcg
"21486",Vitamin B-12,0.84,mcg
"21487",Vitamin B-12,0.12,mcg
"21488",Vitamin B-12,0.19,mcg
"21520",Vitamin B-12,0.13,mcg
"23197",Vitamin B-12,2.1,mcg
"23220",Vitamin B-12,2.73,mcg
"25001",Vitamin B-12,0.0,mcg
"25012",Vitamin B-12,0.0,mcg
"25013",Vitamin B-12,0.0,mcg
"25017",Vitamin B-12,5.6,mcg
"25020",Vitamin B-12,7.9,mcg
"25021",Vitamin B-12,6.4,mcg
"25025",Vitamin B-12,0.0,mcg
"25026",Vitamin B-12,0.0,mcg
"25027",Vitamin B-12,0.0,mcg
"25028",Vitamin B-12,0.0,mcg
"25031",Vitamin B-12,4.2,mcg
"25037",Vitamin B-12,0.0,mcg
"25040",Vitamin B-12,0.0,mcg
"25046",Vitamin B-12,0.0,mcg
"25048",Vitamin B-12,1.16,mcg
"25051",Vitamin B-12,1.32,mcg
"25059",Vitamin B-12,0.0,mcg
"25060",Vitamin B-12,0.32,mcg
"25066",Vitamin B-12,0.0,mcg
"25067",Vitamin B-12,0.61,mcg
"25070",Vitamin B-12,0.02,mcg
"25071",Vitamin B-12,0.0,mcg
"27046",Vitamin B-12,0.0,mcg
"27047",Vitamin B-12,0.0,mcg
"27048",Vitamin B-12,0.0,mcg
"27049",Vitamin B-12,0.02,mcg
"27050",Vitamin B-12,0.0,mcg
"27051",Vitamin B-12,0.0,mcg
"27052",Vitamin B-12,0.25,mcg
"27059",Vitamin B-12,0.0,mcg
"27063",Vitamin B-12,0.0,mcg
"27064",Vitamin B-12,0.0,mcg
"27065",Vitamin B-12,0.0,mcg
"27066",Vitamin B-12,0.09,mcg
"28287",Vitamin B-12,0.0,mcg
"28291",Vitamin B-12,0.0,mcg
"28292",Vitamin B-12,0.0,mcg
"28295",Vitamin B-12,0.0,mcg
"28302",Vitamin B-12,0.0,mcg
"28304",Vitamin B-12,1.71,mcg
"28305",Vitamin B-12,0.1,mcg
"28309",Vitamin B-12,0.0,mcg
"28315",Vitamin B-12,0.05,mcg
"28318",Vitamin B-12,0.0,mcg
"28319",Vitamin B-12,0.0,mcg
"28322",Vitamin B-12,0.0,mcg
"28324",Vitamin B-12,0.0,mcg
"28332",Vitamin B-12,0.0,mcg
"28337",Vitamin B-12,0.0,mcg
"28345",Vitamin B-12,0.0,mcg
"28346",Vitamin B-12,2.68,mcg
"28347",Vitamin B-12,2.83,mcg
"28349",Vitamin B-12,0.08,mcg
"28397",Vitamin B-12,0.0,mcg
"31023",Vitamin B-12,0.0,mcg
"31032",Vitamin B-12,0.0,mcg
"31033",Vitamin B-12,0.0,mcg
"31034",Vitamin B-12,0.0,mcg
"31035",Vitamin B-12,0.97,mcg
"36041",Vitamin B-12,0.66,mcg
"36403",Vitamin B-12,0.76,mcg
"36409",Vitamin B-12,0.45,mcg
"36410",Vitamin B-12,0.28,mcg
"36411",Vitamin B-12,0.0,mcg
"36412",Vitamin B-12,0.11,mcg
"36417",Vitamin B-12,0.08,mcg
"36418",Vitamin B-12,0.08,mcg
"36602",Vitamin B-12,0.0,mcg
"36603",Vitamin B-12,0.48,mcg
"36618",Vitamin B-12,0.22,mcg
"36619",Vitamin B-12,0.11,mcg
"36624",Vitamin B-12,0.0,mcg
"36629",Vitamin B-12,0.2,mcg
"36633",Vitamin B-12,0.25,mcg
"42063",Vitamin B-12,0.0,mcg
"42116",Vitamin B-12,0.07,mcg
"42117",Vitamin B-12,0.83,mcg
"42135",Vitamin B-12,0.2,mcg
"42137",Vitamin B-12,0.12,mcg
"42138",Vitamin B-12,0.0,mcg
"42151",Vitamin B-12,0.0,mcg
"42153",Vitamin B-12,0.11,mcg
"42157",Vitamin B-12,0.0,mcg
"42178",Vitamin B-12,0.0,mcg
"42186",Vitamin B-12,0.07,mcg
"42189",Vitamin B-12,0.37,mcg
"42192",Vitamin B-12,0.26,mcg
"42196",Vitamin B-12,0.04,mcg
"42200",Vitamin B-12,0.0,mcg
"42230",Vitamin B-12,0.1,mcg
"42231",Vitamin B-12,0.0,mcg
"42236",Vitamin B-12,5.29,mcg
"42237",Vitamin B-12,0.0,mcg
"42240",Vitamin B-12,4.7,mcg
"42256",Vitamin B-12,0.0,mcg
"42259",Vitamin B-12,0.0,mcg
"42261",Vitamin B-12,2.9,mcg
"42265",Vitamin B-12,2.7,mcg
"42289",Vitamin B-12,0.0,mcg
"42290",Vitamin B-12,0.38,mcg
"42297",Vitamin B-12,2.5,mcg
"43015",Vitamin B-12,0.03,mcg
"43016",Vitamin B-12,0.21,mcg
"43017",Vitamin B-12,0.26,mcg
"43019",Vitamin B-12,0.0,mcg
"43021",Vitamin B-12,0.03,mcg
"43031",Vitamin B-12,0.0,mcg
"43060",Vitamin B-12,0.0,mcg
"43109",Vitamin B-12,0.0,mcg
"43112",Vitamin B-12,0.01,mcg
"43114",Vitamin B-12,0.0,mcg
"43128",Vitamin B-12,2.18,mcg
"43130",Vitamin B-12,2.35,mcg
"43131",Vitamin B-12,4.0,mcg
"43132",Vitamin B-12,1.5,mcg
"43134",Vitamin B-12,4.2,mcg
"43137",Vitamin B-12,2.4,mcg
"43142",Vitamin B-12,0.0,mcg
"43143",Vitamin B-12,0.0,mcg
"43144",Vitamin B-12,0.0,mcg
"43146",Vitamin B-12,0.0,mcg
"43214",Vitamin B-12,0.0,mcg
"43215",Vitamin B-12,0.0,mcg
"43218",Vitamin B-12,0.12,mcg
"43241",Vitamin B-12,0.29,mcg
"43245",Vitamin B-12,2.73,mcg
"43278",Vitamin B-12,0.4,mcg
"43282",Vitamin B-12,0.36,mcg
"43283",Vitamin B-12,0.72,mcg
"43287",Vitamin B-12,0.41,mcg
"43299",Vitamin B-12,0.0,mcg
"43312",Vitamin B-12,0.0,mcg
"43331",Vitamin B-12,0.09,mcg
"43355",Vitamin B-12,0.06,mcg
"43365",Vitamin B-12,0.0,mcg
"43382",Vitamin B-12,0.0,mcg
"43387",Vitamin B-12,0.0,mcg
"43392",Vitamin B-12,0.0,mcg
"43393",Vitamin B-12,0.0,mcg
"43410",Vitamin B-12,5.11,mcg
"43476",Vitamin B-12,0.0,mcg
"43483",Vitamin B-12,0.0,mcg
"43495",Vitamin B-12,3.0,mcg
"43543",Vitamin B-12,0.0,mcg
"43570",Vitamin B-12,9.67,mcg
"44005",Vitamin B-12,0.0,mcg
"80200",Vitamin B-12,0.4,mcg
"90240",Vitamin B-12,2.15,mcg
"90560",Vitamin B-12,0.5,mcg
"93600",Vitamin B-12,1.0,mcg
"01004",Choline,15.4,mg
"01005",Choline,15.4,mg
"01006",Choline,15.4,mg
"01007",Choline,15.4,mg
"01009",Choline,16.5,mg
"01011",Choline,15.4,mg
"01012",Choline,18.4,mg
"01017",Choline,27.2,mg
"01018",Choline,15.4,mg
"01019",Choline,15.4,mg
"01020",Choline,15.4,mg
"01022",Choline,15.4,mg
"01023",Choline,15.4,mg
"01024",Choline,15.4,mg
"01025",Choline,15.4,mg
"01026",Choline,15.4,mg
"01028",Choline,15.4,mg
"01030",Choline,15.4,mg
"01033",Choline,15.4,mg
"01034",Choline,15.4,mg
"01035",Choline,15.4,mg
"01036",Choline,17.5,mg
"01038",Choline,15.4,mg
"01040",Choline,15.5,mg
"01043",Choline,34.7,mg
"01044",Choline,36.2,mg
"01054",Choline,16.8,mg
"01055",Choline,19.2,mg
"01057",Choline,52.2,mg
"01089",Choline,16.0,mg
"01095",Choline,89.1,mg
"01107",Choline,16.0,mg
"01115",Choline,225.0,mg
"01116",Choline,15.2,mg
"01117",Choline,15.2,mg
"01118",Choline,15.2,mg
"01124",Choline,1.1,mg
"01125",Choline,820.2,mg
"01128",Choline,317.1,mg
"01129",Choline,293.8,mg
"01130",Choline,247.6,mg
"01131",Choline,234.1,mg
"01132",Choline,221.0,mg
"01138",Choline,263.4,mg
"01139",Choline,263.4,mg
"01140",Choline,263.4,mg
"01144",Choline,117.6,mg
"01156",Choline,15.4,mg
"01157",Choline,15.4,mg
"01159",Choline,15.4,mg
"01178",Choline,19.2,mg
"01179",Choline,19.2,mg
"01180",Choline,19.2,mg
"01185",Choline,15.4,mg
"01200",Choline,0.0,mg
"01223",Choline,81.6,mg
"01225",Choline,89.1,mg
"01230",Choline,14.6,mg
"01236",Choline,26.0,mg
"01237",Choline,29.7,mg
"01238",Choline,8.0,mg
"01239",Choline,8.0,mg
"01240",Choline,23.8,mg
"01243",Choline,23.0,mg
"01244",Choline,19.6,mg
"01251",Choline,15.7,mg
"01256",Choline,15.1,mg
"01263",Choline,10.4,mg
"01270",Choline,16.5,mg
"01287",Choline,15.2,mg
"01289",Choline,15.2,mg
"01290",Choline,15.2,mg
"01293",Choline,15.1,mg
"01300",Choline,38.0,mg
"01301",Choline,11.9,mg
"01302",Choline,20.4,mg
"01305",Choline,17.0,mg
"01306",Choline,14.5,mg
"04001",Choline,79.8,mg
"04002",Choline,49.7,mg
"04013",Choline,9.0,mg
"04015",Choline,4.6,mg
"04016",Choline,4.0,mg
"04017",Choline,4.6,mg
"04018",Choline,14.6,mg
"04020",Choline,4.0,mg
"04021",Choline,3.3,mg
"04022",Choline,4.6,mg
"04025",Choline,34.2,mg
"04027",Choline,14.6,mg
"04038",Choline,20.0,mg
"04042",Choline,0.1,mg
"04044",Choline,0.2,mg
"04047",Choline,0.3,mg
"04053",Choline,0.3,mg
"04058",Choline,0.2,mg
"04114",Choline,2.6,mg
"04120",Choline,4.6,mg
"04135",Choline,0.1,mg
"04367",Choline,4.0,mg
"04502",Choline,0.2,mg
"04506",Choline,0.2,mg
"04511",Choline,0.2,mg
"04513",Choline,0.2,mg
"04518",Choline,0.2,mg
"04520",Choline,79.8,mg
"04528",Choline,0.4,mg
"04529",Choline,0.4,mg
"04539",Choline,17.9,mg
"04542",Choline,122.4,mg
"04554",Choline,0.2,mg
"04574",Choline,122.4,mg
"04575",Choline,122.4,mg
"04582",Choline,0.2,mg
"04601",Choline,12.9,mg
"04602",Choline,12.9,mg
"04609",Choline,42.2,mg
"04610",Choline,12.4,mg
"04611",Choline,12.4,mg
"04612",Choline,12.4,mg
"04615",Choline,0.2,mg
"04631",Choline,8.3,mg
"04633",Choline,12.4,mg
"04635",Choline,4.6,mg
"04636",Choline,4.0,mg
"04639",Choline,32.8,mg
"04641",Choline,9.0,mg
"04652",Choline,0.2,mg
"04659",Choline,0.3,mg
"04666",Choline,0.2,mg
"04679",Choline,0.0,mg
"04686",Choline,4.9,mg
"04703",Choline,20.7,mg
"04704",Choline,6.0,mg
"04705",Choline,2.4,mg
"04706",Choline,5.5,mg
"04708",Choline,9.0,mg
"04709",Choline,14.6,mg
"05009",Choline,65.9,mg
"05013",Choline,78.8,mg
"05028",Choline,290.0,mg
"05060",Choline,72.8,mg
"05064",Choline,85.3,mg
"05103",Choline,111.3,mg
"05140",Choline,50.4,mg
"05142",Choline,65.0,mg
"05147",Choline,66.5,mg
"05166",Choline,87.4,mg
"05168",Choline,88.9,mg
"05220",Choline,84.4,mg
"05277",Choline,64.0,mg
"05284",Choline,74.0,mg
"05306",Choline,78.2,mg
"05324",Choline,33.8,mg
"05327",Choline,96.4,mg
"05642",Choline,65.7,mg
"06008",Choline,2.9,mg
"06015",Choline,7.5,mg
"06018",Choline,6.2,mg
"06022",Choline,4.9,mg
"06024",Choline,7.7,mg
"06027",Choline,7.9,mg
"06039",Choline,6.9,mg
"06050",Choline,16.9,mg
"06067",Choline,7.0,mg
"06070",Choline,10.2,mg
"06112",Choline,19.5,mg
"06116",Choline,6.3,mg
"06119",Choline,3.7,mg
"06125",Choline,2.9,mg
"06150",Choline,7.1,mg
"06164",Choline,12.8,mg
"06165",Choline,14.1,mg
"06166",Choline,14.2,mg
"06167",Choline,14.3,mg
"06169",Choline,0.0,mg
"06175",Choline,8.0,mg
"06176",Choline,3.5,mg
"06179",Choline,13.2,mg
"06194",Choline,1.0,mg
"06208",Choline,12.0,mg
"06618",Choline,15.5,mg
"06749",Choline,11.4,mg
"06931",Choline,13.7,mg
"06961",Choline,6.1,mg
"06962",Choline,4.8,mg
"06963",Choline,9.2,mg
"06971",Choline,2.7,mg
"06972",Choline,13.7,mg
"06980",Choline,18.0,mg
"07010",Choline,54.4,mg
"07013",Choline,94.0,mg
"07019",Choline,96.7,mg
"07057",Choline,51.2,mg
"07072",Choline,72.6,mg
"07081",Choline,30.1,mg
"07089",Choline,78.2,mg
"07919",Choline,33.9,mg
"07956",Choline,51.4,mg
"07974",Choline,56.9,mg
"08001",Choline,49.4,mg
"08002",Choline,25.6,mg
"08003",Choline,7.5,mg
"08005",Choline,35.6,mg
"08010",Choline,8.6,mg
"08011",Choline,8.6,mg
"08012",Choline,14.7,mg
"08013",Choline,26.2,mg
"08014",Choline,8.7,mg
"08015",Choline,3.8,mg
"08017",Choline,12.8,mg
"08018",Choline,9.5,mg
"08019",Choline,12.9,mg
"08020",Choline,8.7,mg
"08023",Choline,29.2,mg
"08025",Choline,6.0,mg
"08028",Choline,35.0,mg
"08029",Choline,33.5,mg
"08030",Choline,10.5,mg
"08031",Choline,25.3,mg
"08032",Choline,3.6,mg
"08034",Choline,3.7,mg
"08035",Choline,15.2,mg
"08037",Choline,49.2,mg
"08038",Choline,31.9,mg
"08039",Choline,29.0,mg
"08045",Choline,20.6,mg
"08046",Choline,8.6,mg
"08047",Choline,8.3,mg
"08048",Choline,15.3,mg
"08049",Choline,24.0,mg
"08050",Choline,16.1,mg
"08054",Choline,35.0,mg
"08057",Choline,11.3,mg
"08058",Choline,19.3,mg
"08059",Choline,5.8,mg
"08060",Choline,24.3,mg
"08061",Choline,27.3,mg
"08064",Choline,17.5,mg
"08065",Choline,6.0,mg
"08066",Choline,6.0,mg
"08067",Choline,11.0,mg
"08068",Choline,7.1,mg
"08069",Choline,1.9,mg
"08071",Choline,15.6,mg
"08073",Choline,13.8,mg
"08074",Choline,14.9,mg
"08078",Choline,10.7,mg
"08081",Choline,20.0,mg
"08082",Choline,28.5,mg
"08083",Choline,4.7,mg
"08084",Choline,178.6,mg
"08085",Choline,162.9,mg
"08087",Choline,23.6,mg
"08089",Choline,32.9,mg
"08090",Choline,14.4,mg
"08101",Choline,0.8,mg
"08104",Choline,23.1,mg
"08106",Choline,23.1,mg
"08121",Choline,7.4,mg
"08123",Choline,4.7,mg
"08138",Choline,19.4,mg
"08146",Choline,32.7,mg
"08147",Choline,23.1,mg
"08148",Choline,23.1,mg
"08159",Choline,14.4,mg
"08189",Choline,22.6,mg
"08191",Choline,20.0,mg
"08192",Choline,16.3,mg
"08194",Choline,18.4,mg
"08200",Choline,29.5,mg
"08202",Choline,32.4,mg
"08204",Choline,4.5,mg
"08206",Choline,2.6,mg
"08211",Choline,7.0,mg
"08214",Choline,31.6,mg
"08216",Choline,24.6,mg
"08218",Choline,31.8,mg
"08220",Choline,31.3,mg
"08239",Choline,27.4,mg
"08243",Choline,19.4,mg
"08244",Choline,12.3,mg
"08245",Choline,28.0,mg
"08259",Choline,6.0,mg
"08261",Choline,24.3,mg
"08262",Choline,19.1,mg
"08263",Choline,17.7,mg
"08267",Choline,28.5,mg
"08268",Choline,10.9,mg
"08270",Choline,13.1,mg
"08271",Choline,12.2,mg
"08272",Choline,13.1,mg
"08273",Choline,10.9,mg
"08274",Choline,14.8,mg
"08277",Choline,16.3,mg
"08284",Choline,24.0,mg
"08286",Choline,22.4,mg
"08288",Choline,2.5,mg
"08290",Choline,36.0,mg
"08305",Choline,15.5,mg
"08309",Choline,7.9,mg
"08318",Choline,14.9,mg
"08346",Choline,9.0,mg
"08349",Choline,5.8,mg
"08376",Choline,5.8,mg
"08380",Choline,18.7,mg
"08383",Choline,14.3,mg
"08386",Choline,20.2,mg
"08387",Choline,19.5,mg
"08388",Choline,31.8,mg
"08390",Choline,24.7,mg
"08393",Choline,35.2,mg
"08409",Choline,5.4,mg
"08435",Choline,49.5,mg
"08462",Choline,29.7,mg
"08469",Choline,6.7,mg
"08484",Choline,24.1,mg
"08494",Choline,16.1,mg
"08495",Choline,3.4,mg
"08500",Choline,26.1,mg
"08501",Choline,3.4,mg
"08513",Choline,12.6,mg
"08531",Choline,18.2,mg
"08538",Choline,23.1,mg
"08543",Choline,17.4,mg
"08544",Choline,26.9,mg
"08550",Choline,8.6,mg
"08553",Choline,22.6,mg
"08554",Choline,25.0,mg
"08560",Choline,47.4,mg
"08571",Choline,3.7,mg
"08579",Choline,12.4,mg
"08582",Choline,11.2,mg
"08583",Choline,17.5,mg
"08584",Choline,28.5,mg
"08586",Choline,11.4,mg
"08588",Choline,8.1,mg
"08592",Choline,14.7,mg
"08593",Choline,17.4,mg
"08594",Choline,12.9,mg
"08595",Choline,12.4,mg
"08596",Choline,17.6,mg
"08598",Choline,27.4,mg
"08599",Choline,26.6,mg
"08602",Choline,18.7,mg
"08603",Choline,16.8,mg
"08610",Choline,15.5,mg
"08633",Choline,22.9,mg
"08635",Choline,13.6,mg
"08637",Choline,28.3,mg
"08643",Choline,16.4,mg
"08655",Choline,18.6,mg
"08656",Choline,5.7,mg
"08657",Choline,14.9,mg
"09003",Choline,3.4,mg
"09004",Choline,3.4,mg
"09009",Choline,23.1,mg
"09011",Choline,17.6,mg
"09016",Choline,1.8,mg
"09019",Choline,2.2,mg
"09021",Choline,2.8,mg
"09022",Choline,1.8,mg
"09027",Choline,1.8,mg
"09032",Choline,13.9,mg
"09036",Choline,1.0,mg
"09037",Choline,14.2,mg
"09040",Choline,9.8,mg
"09041",Choline,19.6,mg
"09042",Choline,8.5,mg
"09043",Choline,6.6,mg
"09044",Choline,14.7,mg
"09046",Choline,5.7,mg
"09048",Choline,8.5,mg
"09050",Choline,6.0,mg
"09052",Choline,4.0,mg
"09057",Choline,10.2,mg
"09059",Choline,9.8,mg
"09060",Choline,7.6,mg
"09063",Choline,6.1,mg
"09066",Choline,4.1,mg
"09070",Choline,6.1,mg
"09074",Choline,4.1,mg
"09078",Choline,5.5,mg
"09079",Choline,8.3,mg
"09081",Choline,3.8,mg
"09084",Choline,7.6,mg
"09085",Choline,10.6,mg
"09087",Choline,6.3,mg
"09089",Choline,4.7,mg
"09092",Choline,5.3,mg
"09094",Choline,15.8,mg
"09105",Choline,3.7,mg
"09111",Choline,7.7,mg
"09128",Choline,7.7,mg
"09131",Choline,5.6,mg
"09132",Choline,5.6,mg
"09134",Choline,3.8,mg
"09135",Choline,3.2,mg
"09139",Choline,7.6,mg
"09143",Choline,4.1,mg
"09148",Choline,7.8,mg
"09149",Choline,8.4,mg
"09150",Choline,5.1,mg
"09152",Choline,5.1,mg
"09153",Choline,5.1,mg
"09159",Choline,5.1,mg
"09160",Choline,5.1,mg
"09161",Choline,5.1,mg
"09163",Choline,18.5,mg
"09164",Choline,7.1,mg
"09165",Choline,12.7,mg
"09167",Choline,8.5,mg
"09176",Choline,7.6,mg
"09178",Choline,23.7,mg
"09181",Choline,7.6,mg
"09183",Choline,7.6,mg
"09184",Choline,7.6,mg
"09190",Choline,12.3,mg
"09191",Choline,6.2,mg
"09193",Choline,10.3,mg
"09195",Choline,14.2,mg
"09200",Choline,8.4,mg
"09206",Choline,6.2,mg
"09207",Choline,6.2,mg
"09209",Choline,6.2,mg
"09218",Choline,10.2,mg
"09219",Choline,8.9,mg
"09221",Choline,6.2,mg
"09226",Choline,6.1,mg
"09229",Choline,2.0,mg
"09232",Choline,4.0,mg
"09233",Choline,4.0,mg
"09236",Choline,6.1,mg
"09237",Choline,4.1,mg
"09241",Choline,4.1,mg
"09246",Choline,12.7,mg
"09251",Choline,2.4,mg
"09252",Choline,5.1,mg
"09253",Choline,3.4,mg
"09257",Choline,1.9,mg
"09259",Choline,23.0,mg
"09262",Choline,2.0,mg
"09263",Choline,7.6,mg
"09266",Choline,5.5,mg
"09267",Choline,3.8,mg
"09270",Choline,3.8,mg
"09277",Choline,13.5,mg
"09278",Choline,12.7,mg
"09279",Choline,1.9,mg
"09281",Choline,1.3,mg
"09284",Choline,1.3,mg
"09286",Choline,7.6,mg
"09291",Choline,10.1,mg
"09294",Choline,2.7,mg
"09297",Choline,11.1,mg
"09298",Choline,11.1,mg
"09302",Choline,12.3,mg
"09304",Choline,8.2,mg
"09307",Choline,6.1,mg
"09309",Choline,6.1,mg
"09315",Choline,7.6,mg
"09316",Choline,5.7,mg
"09317",Choline,3.8,mg
"09322",Choline,8.6,mg
"09326",Choline,4.1,mg
"09328",Choline,4.3,mg
"09340",Choline,5.1,mg
"09352",Choline,4.0,mg
"09409",Choline,3.3,mg
"09426",Choline,2.2,mg
"09434",Choline,2.2,mg
"09436",Choline,1.5,mg
"09442",Choline,4.8,mg
"09508",Choline,4.3,mg
"09513",Choline,5.0,mg
"09515",Choline,4.1,mg
"09516",Choline,5.3,mg
"09519",Choline,1.1,mg
"09530",Choline,3.8,mg
"09531",Choline,3.8,mg
"10007",Choline,32.9,mg
"10022",Choline,93.9,mg
"10026",Choline,98.2,mg
"10089",Choline,99.9,mg
"10136",Choline,88.4,mg
"10182",Choline,69.9,mg
"10220",Choline,88.3,mg
"10862",Choline,89.5,mg
"10998",Choline,104.8,mg
"11001",Choline,14.4,mg
"11008",Choline,34.4,mg
"11011",Choline,16.0,mg
"11012",Choline,26.1,mg
"11015",Choline,21.4,mg
"11023",Choline,21.0,mg
"11025",Choline,10.8,mg
"11026",Choline,0.0,mg
"11028",Choline,0.0,mg
"11032",Choline,44.1,mg
"11043",Choline,14.4,mg
"11050",Choline,13.2,mg
"11052",Choline,15.3,mg
"11053",Choline,16.9,mg
"11056",Choline,14.7,mg
"11080",Choline,6.0,mg
"11081",Choline,6.3,mg
"11084",Choline,7.5,mg
"11086",Choline,0.4,mg
"11087",Choline,0.5,mg
"11090",Choline,18.7,mg
"11091",Choline,40.1,mg
"11096",Choline,18.3,mg
"11097",Choline,33.6,mg
"11098",Choline,19.1,mg
"11099",Choline,40.6,mg
"11104",Choline,11.7,mg
"11105",Choline,14.3,mg
"11109",Choline,10.7,mg
"11110",Choline,20.3,mg
"11112",Choline,17.1,mg
"11113",Choline,21.4,mg
"11114",Choline,12.3,mg
"11117",Choline,12.1,mg
"11118",Choline,15.5,mg
"11119",Choline,7.6,mg
"11124",Choline,8.8,mg
"11125",Choline,8.8,mg
"11128",Choline,6.3,mg
"11134",Choline,23.7,mg
"11135",Choline,44.3,mg
"11136",Choline,39.1,mg
"11141",Choline,9.0,mg
"11143",Choline,6.1,mg
"11144",Choline,7.9,mg
"11147",Choline,18.0,mg
"11148",Choline,28.7,mg
"11149",Choline,9.2,mg
"11152",Choline,12.8,mg
"11156",Choline,5.2,mg
"11158",Choline,12.8,mg
"11161",Choline,23.2,mg
"11162",Choline,38.4,mg
"11165",Choline,12.8,mg
"11168",Choline,29.1,mg
"11172",Choline,17.8,mg
"11192",Choline,32.9,mg
"11203",Choline,19.5,mg
"11204",Choline,13.8,mg
"11205",Choline,6.0,mg
"11206",Choline,5.7,mg
"11207",Choline,35.3,mg
"11208",Choline,25.0,mg
"11209",Choline,6.9,mg
"11210",Choline,9.4,mg
"11212",Choline,56.3,mg
"11213",Choline,16.8,mg
"11214",Choline,15.4,mg
"11215",Choline,23.2,mg
"11216",Choline,28.8,mg
"11223",Choline,21.0,mg
"11226",Choline,30.0,mg
"11232",Choline,12.8,mg
"11234",Choline,0.4,mg
"11241",Choline,12.3,mg
"11242",Choline,13.2,mg
"11245",Choline,0.5,mg
"11246",Choline,9.5,mg
"11250",Choline,8.4,mg
"11251",Choline,9.9,mg
"11252",Choline,6.7,mg
"11253",Choline,13.6,mg
"11255",Choline,25.4,mg
"11261",Choline,20.4,mg
"11264",Choline,20.4,mg
"11268",Choline,201.7,mg
"11269",Choline,36.8,mg
"11270",Choline,0.5,mg
"11271",Choline,0.4,mg
"11278",Choline,12.3,mg
"11279",Choline,8.7,mg
"11280",Choline,11.4,mg
"11282",Choline,6.1,mg
"11291",Choline,5.7,mg
"11292",Choline,4.3,mg
"11296",Choline,10.7,mg
"11297",Choline,12.8,mg
"11299",Choline,27.0,mg
"11300",Choline,17.4,mg
"11301",Choline,17.4,mg
"11304",Choline,28.4,mg
"11305",Choline,29.7,mg
"11323",Choline,18.1,mg
"11327",Choline,15.9,mg
"11329",Choline,6.8,mg
"11333",Choline,5.5,mg
"11334",Choline,7.4,mg
"11344",Choline,45.8,mg
"11345",Choline,37.9,mg
"11349",Choline,16.7,mg
"11351",Choline,0.3,mg
"11363",Choline,14.5,mg
"11364",Choline,31.0,mg
"11370",Choline,23.2,mg
"11378",Choline,54.9,mg
"11391",Choline,23.2,mg
"11399",Choline,25.4,mg
"11400",Choline,12.2,mg
"11403",Choline,23.7,mg
"11413",Choline,39.5,mg
"11417",Choline,13.4,mg
"11419",Choline,21.0,mg
"11423",Choline,6.2,mg
"11424",Choline,9.8,mg
"11429",Choline,6.5,mg
"11430",Choline,7.3,mg
"11431",Choline,6.8,mg
"11435",Choline,14.1,mg
"11436",Choline,15.2,mg
"11438",Choline,25.9,mg
"11439",Choline,10.4,mg
"11442",Choline,6.0,mg
"11444",Choline,12.9,mg
"11445",Choline,12.8,mg
"11446",Choline,10.4,mg
"11453",Choline,41.2,mg
"11457",Choline,19.3,mg
"11458",Choline,19.7,mg
"11461",Choline,18.4,mg
"11468",Choline,7.9,mg
"11476",Choline,6.2,mg
"11478",Choline,9.4,mg
"11491",Choline,8.7,mg
"11493",Choline,7.5,mg
"11502",Choline,29.1,mg
"11508",Choline,13.1,mg
"11510",Choline,10.8,mg
"11519",Choline,21.3,mg
"11527",Choline,8.6,mg
"11529",Choline,6.7,mg
"11530",Choline,6.9,mg
"11531",Choline,6.4,mg
"11540",Choline,6.8,mg
"11546",Choline,38.5,mg
"11549",Choline,9.9,mg
"11557",Choline,13.0,mg
"11565",Choline,8.7,mg
"11567",Choline,8.7,mg
"11569",Choline,0.3,mg
"11577",Choline,2.1,mg
"11578",Choline,8.1,mg
"11581",Choline,18.6,mg
"11590",Choline,18.5,mg
"11591",Choline,9.0,mg
"11594",Choline,4.9,mg
"11601",Choline,16.5,mg
"11603",Choline,13.6,mg
"11609",Choline,15.0,mg
"11626",Choline,7.8,mg
"11641",Choline,6.7,mg
"11642",Choline,7.9,mg
"11644",Choline,10.6,mg
"11655",Choline,9.9,mg
"11657",Choline,13.3,mg
"11659",Choline,11.6,mg
"11663",Choline,63.3,mg
"11667",Choline,66.0,mg
"11669",Choline,13.9,mg
"11670",Choline,11.1,mg
"11674",Choline,14.8,mg
"11715",Choline,25.3,mg
"11718",Choline,9.9,mg
"11724",Choline,16.9,mg
"11766",Choline,10.5,mg
"11805",Choline,6.8,mg
"11812",Choline,18.9,mg
"11816",Choline,12.6,mg
"11819",Choline,10.9,mg
"11820",Choline,6.8,mg
"11821",Choline,5.6,mg
"11823",Choline,5.8,mg
"11831",Choline,13.5,mg
"11833",Choline,13.2,mg
